dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,implementation,cell_class,exclusion_reason
1868,moonshine$dispatch_1868_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=1;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1869,moonshine$dispatch_1869_linear_s8,,,0.542515552,ms,542515.552,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,21701,roccmoon_engine[curated],measured,
1870,moonshine$dispatch_1870_cat2_c1_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,cat2_c1_s8,N=1;H=288;W=1;C_inputs=9|1;C_total=10,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1871,moonshine$dispatch_1871_cat2_c1_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,cat2_c1_s8,N=1;H=288;W=1;C_inputs=9|1;C_total=10,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1872,moonshine$dispatch_1872_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=10;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1873,moonshine$dispatch_1873_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=10;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1874,moonshine$dispatch_1874_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=36;N=10;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1875,moonshine$dispatch_1875_softmax_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,softmax_s8,M=8;K=10,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1876,moonshine$dispatch_1876_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=10;N=36;transpose_b=0,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1877,moonshine$dispatch_1877_linear_s8,,,0.582652320,ms,582652.320,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,23306,roccmoon_engine[curated],measured,
1878,moonshine$dispatch_1878_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1879,moonshine$dispatch_1879_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1880,moonshine$dispatch_1880_linear_s8,,,0.556767120,ms,556767.120,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,22271,roccmoon_engine[curated],measured,
1881,moonshine$dispatch_1881_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1882,moonshine$dispatch_1882_softmax_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,softmax_s8,M=8;K=165,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1883,moonshine$dispatch_1883_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1884,moonshine$dispatch_1884_linear_s8,,,0.589608967,ms,589608.967,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,23584,roccmoon_engine[curated],measured,
1885,moonshine$dispatch_1885_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1886,moonshine$dispatch_1886_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1887,moonshine$dispatch_1887_linear_s8,,,1.261329908,ms,1261329.908,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=1152,50453,roccmoon_engine[curated],measured,
1888,moonshine$dispatch_1888_silu_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,silu_s8,n=1152,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1889,moonshine$dispatch_1889_linear_s8,,,1.277537573,ms,1277537.573,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=1152,51102,roccmoon_engine[curated],measured,
1890,moonshine$dispatch_1890_mul_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,mul_s8,n=1152,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1891,moonshine$dispatch_1891_linear_s8,,,1.274728440,ms,1274728.440,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=1152;N=288,50989,roccmoon_engine[curated],measured,
1892,moonshine$dispatch_1892_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1893,moonshine$dispatch_1893_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1894,moonshine$dispatch_1894_linear_s8,,,14.177750558,ms,14177750.558,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=16384,567110,roccmoon_engine[curated],measured,
1895,moonshine$dispatch_1895_linear_s8,,,14.137172565,ms,14137172.565,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=16384,565487,roccmoon_engine[curated],measured,
1896,moonshine$dispatch_1896_cat2_c1_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,cat2_c1_s8,N=1;H=1;W=1;C_inputs=16384|16384;C_total=32768,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1897,moonshine$dispatch_1897_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1898,moonshine$dispatch_1898_linear_s8,,,0.570886320,ms,570886.320,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,22835,roccmoon_engine[curated],measured,
1899,moonshine$dispatch_1899_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=1;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1900,moonshine$dispatch_1900_linear_s8,,,0.532749773,ms,532749.773,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,21310,roccmoon_engine[curated],measured,
1901,moonshine$dispatch_1901_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=1;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1902,moonshine$dispatch_1902_linear_s8,,,0.522704550,ms,522704.550,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,20908,roccmoon_engine[curated],measured,
1903,moonshine$dispatch_1903_cat2_c1_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,cat2_c1_s8,N=1;H=288;W=1;C_inputs=10|1;C_total=11,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1904,moonshine$dispatch_1904_cat2_c1_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,cat2_c1_s8,N=1;H=288;W=1;C_inputs=10|1;C_total=11,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1905,moonshine$dispatch_1905_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=11;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1906,moonshine$dispatch_1906_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=11;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1907,moonshine$dispatch_1907_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=36;N=11;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1908,moonshine$dispatch_1908_softmax_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,softmax_s8,M=8;K=11,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1909,moonshine$dispatch_1909_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=11;N=36;transpose_b=0,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1910,moonshine$dispatch_1910_linear_s8,,,0.553987403,ms,553987.402,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,22159,roccmoon_engine[curated],measured,
1911,moonshine$dispatch_1911_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1912,moonshine$dispatch_1912_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1913,moonshine$dispatch_1913_linear_s8,,,0.524793015,ms,524793.015,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,20992,roccmoon_engine[curated],measured,
1914,moonshine$dispatch_1914_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1915,moonshine$dispatch_1915_softmax_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,softmax_s8,M=8;K=165,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1916,moonshine$dispatch_1916_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1917,moonshine$dispatch_1917_linear_s8,,,0.558179040,ms,558179.040,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,22327,roccmoon_engine[curated],measured,
1918,moonshine$dispatch_1918_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
1919,moonshine$dispatch_1919_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
